ISBN,Main Title,Sub Title,Author,Publisher,Book Cover,Designation,Subject Area,Publication Year,Language,CODE ID,Quantity 
9780394703909,The Technological Society,A penetrating analysis of our . technical civilization and of the effect of an increasingly standardized culture on the future of man,Jacques Ellul,Createspace Independent Publishing Platform,"https://images-na.ssl-images-amazon.com/images/I/41KlLfS09cL._SX291_BO1,204,203,200_.jpg",STS,Sociology,1964,en,STS76,1
9780241237199,Life 3.0,Being a human in the age of Artifical intelligence,Max Tegmark,Penguin UK,"https://images-na.ssl-images-amazon.com/images/I/513%2BbvpaPEL._SX319_BO1,204,203,200_.jpg",STS,Artificial Intelligence,2017,en,STS77,1
9780198739838,Superintelligence,,Nick Bostrom,Oxford University Press (UK),"https://images-na.ssl-images-amazon.com/images/I/51pAJxXbIAL._SX327_BO1,204,203,200_.jpg",STS,Artificial Intelligence,2016,en,STS78,1
9780753555200,Zero to One,"Notes on Startups, or How to build the future",Peter Thiel,Virgin Books,https://m.media-amazon.com/images/I/71uAI28kJuL._AC_UY436_FMwebp_QL65_.jpg,STS,IT and Society,2014,en,STS79,2
9780307390998,The Master Switch,The Rise and Fall of Information Empires,Tim Wu,Vintage,"https://images-na.ssl-images-amazon.com/images/I/51KhPG%2BRhgL._SX316_BO1,204,203,200_.jpg",STS,IT and Society,2011,en,STS80,1
9780715635612,The Singularity is Near,When Humans Transcend Biology,Ray Kurzweil,Gerald Duckworth,"https://images-na.ssl-images-amazon.com/images/I/51XV6ZJRPDL._SX332_BO1,204,203,200_.jpg",STS,Artificial Intelligence,2006,en,STS81,1
9780143039884,Eichmann in Jerusalem,A report on Banality of Evil,"Hannah Arendt, Gershom Scholem",Penguin Classics,"https://images-na.ssl-images-amazon.com/images/I/410cnlPnD7L._SX325_BO1,204,203,200_.jpg",STS,History,2006,en,STS82,1
,--complete works--,,Wittgenstein,InteLex,,STS,Philosophy,1998,en,STS83,1
9780753541647,Lean In,"Women, Work, and the will to lead",Cheryl Sandberg,WH Allen,"https://images-na.ssl-images-amazon.com/images/I/41BsO3sk0ML._SX314_BO1,204,203,200_.jpg",STS,IT and Society,2015,en,STS84,1
9781118441541,Startup Communities,Building an Entrepreneurial Ecosystem in your city,Brad Feld,Wiley,https://m.media-amazon.com/images/I/516Q01jfsOL._AC_UY436_FMwebp_QL65_.jpg,STS,Build Startup,2012,en,STS85,1
9783948580032,Parallel Welten,We are now in a different world,Martin Recke,Next Factory Ottensen - NFO/O3/PW,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAALkAAAEQCAMAAADbFyX8AAAAilBMVEUAAAC8sau9sqzAta+nnZm6saohIR+1qqRKR0SDfHipn5m/tq6RiYRYVFB6cm1APDsJCQc4NTOblI1PSkmakIuKgn0pJiRmYF1UUE4YFhVEQj89OTaLhH4PDw9gXFhya2YtKyocGhhqY1x1bmmuop1/d3Sfl48lJCJPS0ePhoNVU04gHRonJyRDPzuGi3SxAAAIHElEQVR4nO2dDXeiPBOGk0w14UtFERCUjxWrbdf///feBBUiYbvt+2wFz5nr9KztdHRvYzIkkyElBEEQBEEQBEEQBEEQBEEQ5D8iSFJ8iFhERVoUJPK9uVgVfpothhb2V9Ze7nm/8uNJRDNBrCz3vXIfZWJoXX8n9t6jSMTleR6LFcnOeZJlYuVF429zBEEQBEEQBEEQBEEQBEEQBPk58qBm/6EbwyA43HlFy9prdryzlkFg/bzCP2EBpYwymOi7FBGwyUb3mikvxoDGujUDRqcPUdmHpWSDFDYpWqNNqZPpXrObF2heZCl/jh6isg+LQbT5KF4ZWze2o2rhQPeaMbaXXkuqeZGNdKOvD1PaRSr35MNvoFVj2zMpCXSvGYNf8qFg9KU1Rko5Cx8k1OCqXLYfb2w25Qd21w8a5UxT/sqUW/4opV2kcjXqDqztHj4w12dsqXnJ3pLvNkXAmNvYCsqW8g13ustpTbrEpkk+OzBMs++NGTlCX5avNqN109fIhswIp1TrB9cROqHOvLHlID+W6n7MEpLch1OFmPX8v0fz7fzyevw+VV4D7StVVMY6664fzK5eVIs4NoWp+jD6dD0CqRwcx7HbT+oMVHaUFPTBKJXbLqe6yrDuKL78xQPV6ljM8boWqdINZNgoGttMDdhYjuKFZqKV67rSLX2Q1A7XEarBVaxTvYO13WVW951Kv/DYjZvZsx/CNSq2JECZ7D6ODNZtd7koz5w2dKatW0UGwVC+lqF7GoZhybWwcVGuGj1rnsf2H9JtKm1zMgQW3PfzBb/NouRbaAbkDGrlOTRXIs4mv68vwPri9c8zq/hdP1/x6nqxSXjVXC1yzuseblf8MqecN79MeTXc3AVBEAT578ys9cY0daoF/bV1Ya1f7yJr7f+0vE+wAbopiwpgd28RDrsAembGBVj9tLxPeKGGcrnY6CpXmQ5TOXsK5UF6liSFZn0O5dqauwGVH8xkz7kni+J3lspf7S3VWrK9mwn3K49i0/Ypi1czQsU9DSU6ti+P0Dq2UN3ar/zw6yty/wFfjy01uvU5+jld+qlCtz6Hcowt/xCpvDtvse9z1+QT5UPeyPFC6cuLbb/YbabIptSuTU1Qlf2cKy/b3mtPdRmtauPbIwU32NckKbyZpmaSIhzDRGrlNWyYrIE9ueBsDZOmHG5ed8qdqxXzHQiCID+GtV1f5h7xdttkGortenuhXXIc1m75eHmfUMF1Z8uCdldoDrfkQ6A5GjOuYQkou+yebLVp0Zxdlzaa8p654rBIwaf6m0DbJ5LKbV8lH87tym90ymdq73zNU1JR1sxipXJjijE65RGwPeGwJ1SrvpjflYdcGF75wrrLWsi1wNpXTQzavrhUzuvQok2o+5UnZhmA2JtufRUL0fcqFqTyoNB/LIC95VKofGxHYz1C5ayUOa1jv/LT1jD1V4ksDdM3q0QMNkCDgFJnT1nbwEp5nXv4q/Ih4RNO+YzdVVao2BL6itZvfMrVksxO4a4u7iliC1kyyiwykR2mzfONM7Z0cevKKLmyd86N7Q9tvuvahkVVPoWqPmfSTqhUVFRZBrtq44R8b1VtGrDC9Z6oLl1cyY7e2ua3Oi5t3tKkKMw4OBAxqHA4Zay9hLbKtYyVfUuajEY5giAI8lPYt5wBuyuLbMoYbmsXD6C+UOw40HGc7XS7WqlLra6c0kl9EWuVXzIOO66X/g6Jq+Y1tJ7zVNqellReb7bYt7mEd62lHY9yhe/Q7srN6dbyKuXqQ3lO5ax6CuV8sVHcDFI5p5B/U/mOm7XMkbECkq9uFvd73DBlhlevcsoV9Lan7gGzXhnfLb7X5u/m0ibs2SL+OBmmqen22zD1K59QtYenK/cBZmT8vYXWoYXfUgmeKgV3GTuOX7kxQqXygjG3ekrl5KBuZ3tK5Rv+BMr5PFHcotpFOclh/Mppd8Z1uVmjGplyMJT3zBXX18cRKQ/dbTeB7q6v3HKuyfbtksQ8bK3xKEcQBEEQBEEQBEEQBEGejMUpyqMn+OM+XbJX53Ib5/J9aCnfIrUBeHA4WAEHeC2GlvN1IgD7trcdVQ797v3Ig1HXbbdYAOYu3ChJwbkvQs6dyWBHD36LCrrpbQue4h7CDMy9Ze48Q3h8BbPUPoKeW4DHxg7MvXsynfQYx8apqbQtN5umKtvWznu8GYsN8Y9G3XZBiq7pQURwuwE7C0Uabki48ctyC6ePYlfsptNp6RchmU5J6fl+4pXT4hgei3JFwulHWYa+2Hz3vo5/Rd4cLifOkTgdhVecotSCd09481j+lPixt3j3drGIV+Ep9jMvyU7+imTeOfayJI2Hum5Fzd3WH77wE3Ly5gtv4YLwYz8pPEHmfip22byM58kpCePjURSpKM7Ei8sk9f3UG+hgSJKAeYiq6uc916IiPZvG4Vj0bfr+pk8QW0jQc7Tzfjx1/J8Qg3maZlumNGpeoXuLh/sMl1CiTknuTLks4OO6TfiPrEA7oJgsXOc5+opCcOD55SD8cDYB/jTCCTkuHaAv7ltQUQC3e57MuElcuXaWy/9q0EP4/k9+izh5jlUcgiAIgiAIgiAIgiAIgiAIgiAIgiCPJC5iP8124pgkqXdO4lVC4tSLz6tVEZ+TUyFd5r7w49KPfTEV4iTGcpJAFHlCnIl3yr0iPcV54hHPF/MijvM4P0fZZhWKPEtE7K9WWZH5+VB/iriH6W5RN+NmRxbya0FK9c+UkHLxQW4NXKqvzViaG0EQBEEQBEEQBEEQBEEQBEEQZCj+B1EYdgXEhoflAAAAAElFTkSuQmCC",STS,Philosophy & Critique of Technology,2019,en,STS86,1
9780195102864,Vision of the Future,"The distant past, yesterday, today, and tomorrow",Robert Heilbroner,Oxford University Prss,https://m.media-amazon.com/images/I/81T2SNa1TnL._AC_UY436_FMwebp_QL65_.jpg,STS,Economics/History,1995,en,STS87,1
9780674986824,A Natural History of Human Morality,,Michael Tomasello,Harvard University Press,"https://images-na.ssl-images-amazon.com/images/I/31fEDcXdEQL._SX327_BO1,204,203,200_.jpg",STS,Psychology,2016,en,STS88,1
9781846943171,Capitalist Realism,Is there no alternative?,Mark Fisher,Zero Books,https://m.media-amazon.com/images/I/51oEjGD+juL._AC_UY436_FMwebp_QL65_.jpg,STS,Philosophy,2009,en,STS89,1
9780300122237,"Nudge: Improving Decisions About Health, Wealth, and Happiness",,"Richard Thaler,Cass Sunstein",Yale University Press,"https://images-na.ssl-images-amazon.com/images/I/41kozI-eXBL._SX332_BO1,204,203,200_.jpg",STS,Psychology,2008,en,STS90,1
9780465068784,The Reflective Practitioner,How Professionals Think in Action,Donald A. Schön,Basic Books,"https://images-na.ssl-images-amazon.com/images/I/41trpUuHRiL._SX338_BO1,204,203,200_.jpg",STS,Psychology,1984,en,STS91,1
9781603580557,Thinking in systems,a primer, Donella H. Meadows,Chelsea Green,https://m.media-amazon.com/images/I/61npQHfWgAL._AC_UY436_FMwebp_QL65_.jpg,STS,systems thinking,2008,en,STS92,1
9783738628494,Forschen lernen,Tipps zum wissenschaftlichen Arbeiten,Martin Gertler,Books on Demand,https://images-na.ssl-images-amazon.com/images/I/41KsQ1NNkjL.jpg,STS,Library/Information Science,2015,de,STS93,1
9780393352177,Data and Goliath,The Hidden Battles to Collect Your Data and Control Your World,Bruce Schneier,W. W. Norton & Company,http://books.google.com/books/content?id=MwF-BAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,STS,Security,2015,en,STS94,1
9780804170048,The Attention Merchants,The epic Scramble to get inside our heads,Tim Wu,Vintage,https://m.media-amazon.com/images/I/81IUVSwJGvL._AC_UY436_FMwebp_QL65_.jpg,STS,History/Economics,2016,en,STS95,1
9783981402407,Jetzt Neu,Wie wir eine kreative(re) Gesellschaft werden,Thomas Ramge,epubli GmbH,"https://images-na.ssl-images-amazon.com/images/I/41HIHChv9QL._SX328_BO1,204,203,200_.jpg",STS,Economics,2010,de,STS96,1
9781376153507,"Hind Swaraj, or, Indian Home Rule. With the Latest Foreword by the Author",,"Mahatma Gandhi, Anthony J. Parel",Creative Media Partners,"https://images-na.ssl-images-amazon.com/images/I/4136qq%2BnopL._SX331_BO1,204,203,200_.jpg",STS,History,2018,en,STS97,1
9780822332930,Modern Social Imaginaries,,Charles Taylor,Duke University Press,https://m.media-amazon.com/images/I/41FmTtLdhdL._AC_UY436_FMwebp_QL65_.jpg,STS,Philosophy/Social Theory,2004,en,STS98,1
9780226925226,Excommunication,Three Inquiries in Media and Mediation,"Alexander R. Galloway, Eugene Thacker, McKenzie Wark",University of Chicago Press,http://books.google.com/books/content?id=9X_GAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,STS,Media Studies/Philosophy,2014,en,STS99,1
9780061316869,On certainty,,Ludwig Wittgenstein,Harper Torchbooks,https://m.media-amazon.com/images/I/71fd2brGK8L._AC_UY436_FMwebp_QL65_.jpg,STS,Philosophy,1972,en,STS100,1
9781614277064,Homo Ludens,A Study of the Play-Element in Culture,Johan Huizinga,Roy Publishers,https://images-na.ssl-images-amazon.com/images/I/81ppLHjddVL.jpg,STS,History,2014,en,STS101,1
9780691160887,Addiction by Design,Machine Gambling in Las Vegas,Natasha Dow Schüll,Princeton University Press,https://m.media-amazon.com/images/I/41fvoWQfwfL._AC_UL872_FMwebp_QL65_.jpg,STS,Health,2012,en,STS102,1
9780262037150,Building the Intentional University,Minerva and the Future of Higher Education,"Stephen M. Kosslyn, Ben Nelson, Bob Kerrey",MIT Press,http://books.google.com/books/content?id=CLQ5DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,STS,Education,2017,en,STS103,1
